fecha,BroadDollar,BRL,EUR,GBP,TED
2009-10-01,100.844862652631,1.7378,1.48211428571429,1.62117142857143,0.205714285714286
2009-11-01,100.341892543011,1.7268,1.49075263157895,1.65985789473684,0.216842105263158
2009-12-01,100.843613448545,1.75080454545455,1.45785454545455,1.62262272727273,0.200952380952381
2010-01-01,101.0422004632,1.78165263157895,1.42657368421053,1.61581578947368,0.188421052631579
2010-02-01,102.623171294168,1.8420052631579,1.36799473684211,1.56176315789474,0.141052631578947
2010-03-01,101.817807518555,1.78553913043478,1.35700434782609,1.50583913043478,0.117826086956522
2010-04-01,101.259484608793,1.75678181818182,1.34168181818182,1.53320909090909,0.15
2010-05-01,104.420107650644,1.814155,1.256315,1.466895,0.299473684210526
2010-06-01,104.999412134228,1.8042,1.22233636363636,1.47681818181818,0.414545454545455
2010-07-01,103.244037176261,1.7689,1.28105714285714,1.53040952380952,0.351904761904762
2010-08-01,102.399698477966,1.75889545454545,1.29029090909091,1.56605909090909,0.206666666666667
2010-09-01,101.394486425664,1.71799047619048,1.31028571428571,1.5591,0.138571428571429
2010-10-01,98.6252622574582,1.68373,1.390095,1.586685,0.1555
2010-11-01,98.9317708759167,1.713105,1.365425,1.59607,0.144
2010-12-01,99.6684194990299,1.69548571428571,1.32213333333333,1.55954761904762,0.161
2011-01-01,98.4963912408712,1.674525,1.337065,1.578205,0.147894736842105
2011-02-01,97.7153710940621,1.66639473684211,1.36558947368421,1.61242105263158,0.177894736842105
2011-03-01,96.7212788871385,1.65735217391304,1.40198260869565,1.61587826086957,0.208695652173913
2011-04-01,95.0097106485876,1.5833,1.44597619047619,1.63794285714286,0.221111111111111
2011-05-01,95.0370786281189,1.61360952380952,1.43345238095238,1.63324761904762,0.22
2011-06-01,95.0314491656118,1.58540909090909,1.44028636363636,1.62191818181818,0.212727272727273
2011-07-01,94.3499854106206,1.56251,1.4275,1.61576,0.213
2011-08-01,94.9844357648167,1.59663913043478,1.43331739130435,1.63563913043478,0.268636363636364
2011-09-01,98.0745235697785,1.74920476190476,1.37467142857143,1.5771380952381,0.337619047619048
2011-10-01,99.0414150801054,1.77027,1.373245,1.57683,0.388
2011-11-01,99.7574034291308,1.78642,1.35576,1.580615,0.4605
2011-12-01,100.785650378925,1.83910476190476,1.31545714285714,1.55874285714286,0.545
2012-01-01,100.174277667138,1.785035,1.290985,1.552415,0.531
2012-02-01,98.3316462059263,1.7168,1.323835,1.58042,0.4115
2012-03-01,98.9336057153965,1.7953,1.32075,1.58237727272727,0.386818181818182
2012-04-01,99.2663267286286,1.85224761904762,1.31601904761905,1.59997619047619,0.38578947368421
2012-05-01,101.099570870653,1.98102272727273,1.28064545454545,1.59237727272727,0.380952380952381
2012-06-01,102.616817009381,2.04819523809524,1.25413333333333,1.55562380952381,0.37421052631579
2012-07-01,102.097944476948,2.02955238095238,1.22776190476191,1.55927619047619,0.357619047619048
2012-08-01,101.138351158616,2.02794347826087,1.24062173913043,1.57221739130435,0.329545454545455
2012-09-01,99.4462329371715,2.02685789473684,1.28845789473684,1.61263684210526,0.278947368421053
2012-10-01,99.2018589492295,2.02973181818182,1.29738181818182,1.60796818181818,0.224761904761905
2012-11-01,99.9871632907644,2.06622,1.28374,1.59683,0.2165
2012-12-01,99.3371352597707,2.07746,1.311945,1.614485,0.241052631578947
