fecha,Cred_Total,Cred_Total_FXadj,gap,tcn_yoy,fx_share
2009-02-01,29.7942404621197,26.2733456639506,3.52089479816917,8.83598287985326,0.393626882909117
2009-03-01,27.1392622358275,22.4056090845122,4.73365315131531,13.2562098829401,0.387976716841017
2009-04-01,26.5930595705523,19.5468667254511,7.04619284510122,17.7911304902691,0.384343126043293
2009-05-01,24.8030960703878,15.7247058856706,9.07839018471723,23.4338147394268,0.375420099306277
2009-06-01,25.6669823910054,15.8904500393677,9.77653235163764,26.3842397629246,0.372241257081693
2009-07-01,24.9667942075182,15.6219126548747,9.34488155264348,26.1396675626749,0.370210705856008
2009-08-01,24.2950759679157,14.7921282422442,9.50294772567155,24.4121752361782,0.36468940155181
2009-09-01,21.369563969374,12.0085346672253,9.36102930214868,23.506927854754,0.359214352328135
2009-10-01,20.0157906860993,14.2338117480946,5.7819789380047,11.9036914930816,0.366620176181343
2009-11-01,19.4116702077719,16.8167056206791,2.59496458709279,0.616199803530493,0.36356654161139
2009-12-01,19.1249145889645,18.9728066537194,0.15210793524507,-4.620945681907,0.364081941575653
2010-01-01,21.1497578718184,20.6040220241594,0.545735847659046,-6.48923959827833,0.3760334655473
2010-02-01,23.0958057769246,24.0100898656574,-0.914284088732842,-7.68814825738583,0.372873225448576
2010-03-01,26.6389423560825,25.9160678384214,0.722874517661044,-8.40340606705695,0.373024355706679
2010-04-01,27.9383555608724,27.2018934004482,0.736462160424203,-6.64216903366769,0.373547358493056
2010-05-01,29.7673715661932,32.3105782851786,-2.54320671898534,-5.96576773312193,0.374076091782213
2010-06-01,31.00434290242,33.299899692067,-2.29555678964702,-5.26494295527901,0.377017059572619
2010-07-01,33.1820680033481,35.743170874322,-2.56110287097389,-4.83517439332,0.378917111959329
2010-08-01,34.1268234774027,36.5740262584949,-2.44720278109223,-3.82200763412243,0.382704422876948
2010-09-01,36.173166367299,37.720409127208,-1.54724275990892,-2.85009671179883,0.385809357035741
2010-10-01,32.4212650922992,34.4784129505314,-2.05714785823219,0.968025814021711,0.390037481618211
2010-11-01,28.3703609376078,33.1470405525647,-4.77667961495691,-0.661377084453996,0.37957633044634
2010-12-01,26.784531563584,30.3917538314373,-3.60722226785335,-1.69540845306491,0.382728026967914
2011-01-01,25.5620640539738,29.5769740837593,-4.01491002978551,-1.35477238903294,0.396179988016237
2011-02-01,22.0991591796505,26.4934988593291,-4.39433967967859,-2.28659673039033,0.395942922427572
2011-03-01,14.4379957735274,25.549682083362,-11.1116863098346,-7.89998644277885,0.37936327622254
2011-04-01,14.4931934562947,27.3758231225294,-12.8826296662347,-13.8081048667498,0.3828068926643
2011-05-01,12.7558086613498,24.429773297111,-11.6739646357612,-15.498760905043,0.388651280846753
2011-06-01,12.7591064696137,25.2500121848236,-12.4909057152099,-15.9326994815679,0.392756224229028
2011-07-01,8.43062110637798,22.5601341936507,-14.1295130872727,-17.4679920317927,0.384075852285962
2011-08-01,6.57417900940844,20.7478108069615,-14.1736317975531,-18.5611744578359,0.390056145690659
2011-09-01,6.76841328925633,18.5023091466106,-11.7338958573543,-16.4504793286413,0.402290593593252
2011-10-01,7.52537435386598,19.7688887855637,-12.2435144316977,-15.226612434631,0.40426942528018
2011-11-01,14.1343987374513,20.6381406937289,-6.50374195627752,-10.1662149612418,0.416942232740957
2011-12-01,15.5911079555396,19.8792379759261,-4.28813002038651,-3.03180996900228,0.410197478040289
2012-01-01,16.2816331893416,19.3161778615162,-3.03454467217454,0.0896450114106662,0.420007710340107
2012-02-01,10.6610646960137,17.620794986914,-6.95973029090031,-2.87993821585832,0.39269433252796
2012-03-01,17.3875296981522,17.2300479801065,0.157481718045659,-0.903133680607704,0.396662692507174
2012-04-01,16.3837324505897,14.8129737795232,1.57075867106642,6.27898819035742,0.395221046291666
2012-05-01,16.4200886835308,13.7034720469964,2.71661663653431,9.38245848285071,0.40615063895918
2012-06-01,16.3622735238291,12.8583153427246,3.50395818110449,13.3905266870712,0.405837244240579
2012-07-01,17.7640762102653,12.5582106570296,5.20586555323572,13.0398922944437,0.400303032120284
2012-08-01,19.8305658101658,14.0644291460909,5.76613666407493,13.9013430450797,0.403903827035633
2012-09-01,16.5635119566581,12.8374988186786,3.72601313797949,10.7095438947669,0.403294169746789
2012-10-01,16.552824288925,12.7751855714928,3.7776387174322,6.87510448997717,0.405815709442178
2012-11-01,12.2562215362936,11.1387897018269,1.11743183446671,3.50782189497672,0.408248209887017
2012-12-01,9.2824539936091,11.0507359270961,-1.76828193348704,-3.22447035226279,0.401094148214183
2013-01-01,6.0486287743986,11.1218727322066,-5.07324395780795,-8.89808551876905,0.403180159614061
2013-02-01,12.326778261552,14.1963017343904,-1.86952347283846,-9.6678415686023,0.399999353253346
2013-03-01,11.6108867978546,13.9884921208858,-2.3776053230312,-6.58072769039814,0.404220656280492
2013-04-01,12.1680352683586,13.1835169861132,-1.01548171775454,-4.86014103555726,0.406000037522938
2013-05-01,13.1451221702861,13.7942923761205,-0.649170205834325,-3.92882973610127,0.416684556805215
2013-06-01,14.6340709142437,13.2229648567948,1.4111060574489,-2.78402218708207,0.4267061186735
2013-07-01,14.3452307562564,12.7424210317181,1.6028097245383,0.600059760565874,0.423139881408996
2013-08-01,13.6311953536389,11.6893172646225,1.94187808901647,0.410666564085571,0.427907836501603
2013-09-01,14.1109839137035,12.8165837501258,1.29440016357771,0.493507565830265,0.427510883680381
2013-10-01,13.0404061064098,12.6045252793642,0.435880827045555,-0.233757218359398,0.432589476280544
2013-11-01,14.5028129168271,13.740787910551,0.76202500627609,-0.772825409546674,0.434028741484939
2013-12-01,20.3955418009146,15.3647377318968,5.03080406901786,5.39845739207214,0.44372381954724
2014-01-01,22.3620073619065,14.7349742023305,7.627033159576,10.6906798196815,0.451428994408824
2014-02-01,18.6282046333185,12.5162484785503,6.11195615476821,12.1277857810766,0.439796616688622
2014-03-01,17.6384503611505,11.9581692757042,5.68028108544631,10.5356876877487,0.44027630235492
2014-04-01,17.8274132029054,12.5170022311208,5.31041097178464,8.22721992967463,0.438220833589073
2014-05-01,15.8730162734933,12.5059261923687,3.36709008112461,5.34106242023933,0.438168278091659
2014-06-01,14.5673262349637,14.0387181304489,0.528608104514783,0.0222177218421216,0.438143698810695
2014-07-01,15.186689721475,15.2673096135964,-0.0806198921214012,-4.41970928896646,0.433057098432248
2014-08-01,15.5271226098508,16.4335708469974,-0.906448237146519,-3.6507549754136,0.434780881623142
2014-09-01,18.6528529305328,17.4018906847649,1.25096224576788,-2.51984862520002,0.451248092811099
2014-10-01,20.8322866166869,17.7926894164496,3.03959720023734,2.91742497598333,0.462210766552524
2014-11-01,19.4819516956246,16.7368969477396,2.74505474788496,4.88513636959327,0.464050166037211
2014-12-01,16.2206190549442,15.5241496584724,0.696469396471811,2.42478708168317,0.470155205503413
2015-01-01,18.048417407254,16.4145877698475,1.63382963740641,2.55233566761022,0.479750326951182
2015-02-01,20.8912259761201,16.6337896034649,4.25743637265521,5.48238308783522,0.47515086012215
2015-03-01,21.6028035996803,17.4027333088734,4.20007029080693,7.71358166072691,0.478839476918813
2015-04-01,23.2364967348767,17.3403301547022,5.89616658017449,11.9427514056212,0.486731209043734
2015-05-01,21.9463972472814,14.9386849847528,7.00771226252865,14.6439887212707,0.488459953987325
2015-06-01,22.1836942363175,14.2603302340516,7.92336400226594,16.6136585958075,0.484654211524287
2015-07-01,20.1832781222177,11.7703362318891,8.41294189032855,20.7238718542355,0.481693994262847
2015-08-01,21.8441455862768,10.9767207132031,10.8674248730738,23.295462682267,0.487242731824929
2015-09-01,20.0484146006776,9.32619243491544,10.7222221657621,27.0446853753408,0.491027662010413
2015-10-01,17.4503168470205,7.85638235662522,9.59393449039527,23.5301335070151,0.485765674619601
2015-11-01,17.069469738787,6.93645004897803,10.133019689809,21.4743407703443,0.48807799958569
2015-12-01,16.6742060243376,5.43123871461333,11.2429673097243,25.3261149722539,0.493298153347574
2016-01-01,12.6797559567096,2.60435982613374,10.0753961305758,24.2707091981888,0.498280355964766
2016-02-01,10.0705279288312,2.02743140935011,8.04309651948112,21.6797075952474,0.487919302884463
2016-03-01,7.95161803289008,1.25586933589679,6.6957486969933,19.5094649894628,0.482460645746984
2016-04-01,4.84900445571761,1.03267494310226,3.81632951261535,12.1875384896989,0.476194048161017
2016-05-01,5.11764291313119,1.26256540005583,3.85507751307537,10.8552237342563,0.474624415733041
2016-06-01,1.64310669822798,-0.464021089169153,2.10712778739713,9.78199550676895,0.467024225062683
2016-07-01,2.49952288687081,0.47131928705606,2.02820359981475,7.92591145200472,0.464730341736872
2016-08-01,-1.26863451293041,-1.4356581457748,0.167023632844387,4.8541500610277,0.46407073356003
2016-09-01,-3.77333667533434,-2.20697143733845,-1.56636523799589,0.933724877292996,0.464234977135386
2016-10-01,-3.17213103664503,-2.7311306926994,-0.44100034394563,-0.319532995466121,0.469491381974847
2016-11-01,-3.23224657157847,-3.27625968773982,0.0440131161613566,2.3775499421766,0.472099434856323
2016-12-01,-3.82917969112976,-2.64941912172615,-1.17976056940361,-0.285830234288209,0.470431090089817
2017-01-01,-3.1461802230446,-1.03665022769665,-2.10952999534796,-2.58596521930005,0.472705227972126
2017-02-01,-4.71211046999136,-1.78035750491713,-2.93175296507423,-1.99003304327545,0.461053405125568
2017-03-01,-2.77964820058668,-1.86485102184732,-0.914797178739357,-2.9166719111491,0.466913598462136
2017-04-01,-3.02743627538802,-2.36396883067758,-0.663467444710442,0.0363888802527024,0.462306417862589
2017-05-01,-2.85651584666967,-1.46499269768077,-1.3915231489889,-0.50564306044758,0.460029083129441
2017-06-01,-0.757202545190394,0.136231735029124,-0.893434280219518,-1.18680337930412,0.458724173041491
2017-07-01,-0.792133209584056,-0.308782041463984,-0.483351168120072,-0.161562932954751,0.458902863000058
2017-08-01,1.27401986165985,0.735375350398027,0.538644511261821,1.42853735752098,0.459268593178898
2017-09-01,1.62413521468978,1.19762427530579,0.426510939383995,1.81545153174572,0.458840602578849
2017-10-01,0.295750081996871,1.16023469346944,-0.864484611472571,0.173640840871592,0.453999598368198
2017-11-01,0.449346432421116,2.12777528942001,-1.67842885699889,-2.03104746055581,0.459936185236202
2017-12-01,0.274069877728533,2.10725289449272,-1.83318301676418,-2.68124349951532,0.458257312550686
2018-01-01,0.383069601411434,2.07853978196189,-1.69547018055045,-2.34043396870408,0.460993197259328
2018-02-01,4.76947397687351,3.8876338861862,0.881840090687303,-1.6410204918143,0.459107718149978
2018-03-01,4.21837658796387,4.61998819477132,-0.40161160680745,0.0588082425518444,0.456113287286288
