level,spec,exposure,h,b,se_bank,p_bank,p_wcb,se_twoway,p_twoway,se_dk,p_dk,n
bank,single,size,6,-0.222762792615772,0.34487604611906,0.526055481087664,0.708708708708709,0.320622705821559,0.487192110453358,0.306013825391407,0.466644137326239,1654
bank,single,liquidity,6,0.265061752152054,0.410336808673702,0.526030065446089,0.804804804804805,0.41240739513751,0.520406948084066,0.453293346131262,0.558718101567392,1654
bank,single,fc_dep_share,7,0.23160542067064,0.246378380695178,0.358995756488742,,0.269570019332298,0.390248886533888,0.302966505018893,0.444593860552052,1634
bank,single,ext_fund_share,7,-0.366703747535313,0.161194388855404,0.0346872438085762,,0.215864540557204,0.0893629281927677,0.292167999480789,0.20943787455735,1634
bank,single,tier1,7,0.150498437612642,0.230050637820386,0.520825517274192,,0.170895365078284,0.378509079135542,0.272237177179982,0.580385964314475,1634
bank,single,size,7,-0.186441676558572,0.384245305136787,0.633071219147795,,0.342344682126694,0.586027122217037,0.295324763054427,0.5278374060668,1634
bank,single,liquidity,7,0.123104587139643,0.444216079861514,0.784674655573274,,0.442464492812283,0.780839812163297,0.470570460223686,0.7936243471634,1634
bank,single,fc_dep_share,8,0.274846707363353,0.211147120545504,0.208586701069855,,0.261403649547474,0.293062779956895,0.320806597343804,0.391590550617329,1614
bank,single,ext_fund_share,8,-0.343072820123354,0.161108794938679,0.0465131419562097,,0.276676780568835,0.214983933759491,0.292083375252411,0.240166174644625,1614
bank,single,tier1,8,0.127094146280674,0.204852563247941,0.542353725804978,,0.166498769712747,0.445264321718738,0.316035603701952,0.687572639924845,1614
bank,single,size,8,-0.16268083586909,0.308467030827198,0.604030805562501,,0.247544094922117,0.511065683703281,0.272443688562462,0.550429077797083,1614
bank,single,liquidity,8,-0.0171733081780542,0.407668141785022,0.966838032311388,,0.418242883631014,0.967247576296951,0.469538023886137,0.970823953793732,1614
bank,single,fc_dep_share,9,0.256751895083624,0.111759484451321,0.0338081916275294,,0.237346663916465,0.279359619249462,0.360540443806776,0.476383885631207,1594
bank,single,ext_fund_share,9,-0.204049123277628,0.196850917761599,0.31366340400517,,0.303012343931334,0.500691566408605,0.274526920214739,0.457314924849538,1594
bank,single,tier1,9,0.127143478058925,0.177783580082421,0.483684699041206,,0.234516368106806,0.587713916205686,0.434731980034993,0.769931838384397,1594
bank,single,size,9,-0.191292498765249,0.179097763509526,0.299595869835704,,0.205633014255797,0.35223564985482,0.385878320981847,0.62008301865565,1594
bank,single,liquidity,9,-0.08808297994529,0.310683029823266,0.780018005728351,,0.358323594874809,0.805821846796547,0.40748622679235,0.828861583474396,1594
bank,single,fc_dep_share,10,0.117824174322256,0.187399017161098,0.53742074313309,,0.318566942225324,0.71148913379283,0.419661302532503,0.778894362912121,1575
bank,single,ext_fund_share,10,-0.130900341946231,0.274013074358978,0.638602341102365,,0.362637730280822,0.718123934271715,0.288858913894834,0.650430949529499,1575
bank,single,tier1,10,0.0112987175330029,0.360138687809012,0.975317140988142,,0.438565059182081,0.979446435762613,0.515556412381289,0.982515297130428,1575
bank,single,size,10,0.0676903947750131,0.352374213770125,0.849815946265098,,0.416256658298993,0.870820028015287,0.475118738311265,0.886708394922297,1575
bank,single,liquidity,10,-0.476460550808737,0.208927620435178,0.0349794732665848,,0.310021142153489,0.124326444518455,0.390945137208972,0.222942818692517,1575
bank,single,fc_dep_share,11,0.158777223356257,0.14647326480657,0.292670948390067,,0.316343170633429,0.615727667283383,0.399365122351054,0.69094416586436,1556
bank,single,ext_fund_share,11,-0.210451737812897,0.257229085458503,0.423970991132693,,0.357007572905481,0.55553385131641,0.284599085506473,0.459623245311833,1556
bank,single,tier1,11,0.143238728169024,0.301982229127557,0.640969111124256,,0.405566243292102,0.723951943662052,0.508620060652291,0.778233173988964,1556
bank,single,size,11,0.127177562024747,0.285286452413149,0.661065273504428,,0.381952138615519,0.739158987248239,0.513809891939019,0.804506812827482,1556
bank,single,liquidity,11,-0.230985823286471,0.282973408334964,0.425010898751098,,0.339464680715937,0.496225013351739,0.376569755757031,0.539615510899076,1556
bank,single,fc_dep_share,12,0.251329169150032,0.171419637819683,0.16085716705133,0.104104104104104,0.338222091683998,0.457427703581278,0.424406183592147,0.55372325254216,1536
bank,single,ext_fund_share,12,-0.156107951778295,0.252731205215476,0.544970084410318,0.566566566566567,0.346680069717604,0.652498472099146,0.260410830033146,0.548860862714389,1536
bank,single,tier1,12,0.0783118648072871,0.337927630414707,0.819505305592181,0.743743743743744,0.470024051387157,0.867674986827697,0.548074601803039,0.886380680576428,1536
bank,single,size,12,0.0980615253174627,0.312749950995911,0.75768028674365,0.763763763763764,0.421752601830016,0.816142238107276,0.532051321950612,0.853771528324287,1536
bank,single,liquidity,12,-0.344565512443017,0.229658498704722,0.151870089570721,0.388388388388388,0.309507127542163,0.265591775783445,0.379064973685202,0.363356459915819,1536
bank,single,fc_dep_share,13,0.280518616726972,0.171146150509525,0.119573981844697,,0.384663772762112,0.465844680278008,0.464110050937417,0.545562695283042,1518
bank,single,ext_fund_share,13,-0.114576327338136,0.305671385957393,0.71241829885386,,0.35906956132723,0.749656532651934,0.20726828270853,0.580405586786489,1518
bank,single,tier1,13,-0.00953430401959638,0.331304219189322,0.977376718039311,,0.510980424797304,0.985113260285625,0.597614912417554,0.987271148829947,1518
bank,single,size,13,0.259264090439646,0.37773262365182,0.501735449488301,,0.500310378859302,0.604314200019545,0.57648399024627,0.652902703269227,1518
bank,single,liquidity,13,-0.321606800753233,0.247742405227337,0.211572383741269,,0.318513943786869,0.312634119768684,0.393202706637568,0.413405130657714,1518
bank,single,fc_dep_share,14,0.207544752643856,0.18217647542004,0.270397598441495,,0.41249587683818,0.614863157539381,0.476423711532672,0.663104757424586,1500
bank,single,ext_fund_share,14,-0.0893030639407148,0.320338838444471,0.783778831402276,,0.372488204199027,0.810526116729009,0.200507606538593,0.656041609454566,1500
bank,single,tier1,14,0.0906156162765037,0.221992495573863,0.688227776052306,,0.495694003067041,0.854950591488027,0.706223491073142,0.897903561869898,1500
bank,single,size,14,0.184353972049048,0.290802319038894,0.534551661397779,,0.47527530371738,0.698098319306954,0.624706545471868,0.767913735155742,1500
bank,single,liquidity,14,-0.303266711259281,0.333410765720481,0.375755518594436,,0.383621667075005,0.429214847555733,0.473292516266165,0.521678901535976,1500
bank,single,fc_dep_share,15,0.0904551407054362,0.216848709399242,0.681800040026463,,0.437935553329636,0.836362111000671,0.475930858746164,0.849262572305777,1482
bank,single,ext_fund_share,15,-0.0172813598832325,0.279904791924578,0.951489853680884,,0.353795499353322,0.961042327471092,0.192698004926829,0.928540673230718,1482
bank,single,tier1,15,0.00924095218452724,0.251829840404878,0.971155474968696,,0.519808477712676,0.985816266887156,0.719140122024585,0.989747463755112,1482
bank,single,size,15,0.399028944137723,0.304084265899167,0.206884920737546,,0.50115393527903,0.425903991830143,0.633830874076221,0.5289883049378,1482
bank,single,liquidity,15,-0.353667218831463,0.362863659255543,0.343396847824848,,0.418900574331993,0.398515837548879,0.527414941193017,0.502496212841548,1482
bank,single,fc_dep_share,16,-0.023012937220525,0.298797782107799,0.939508082708959,,0.492189626934733,0.962707504829231,0.501888274936804,0.963427646934873,1464
bank,single,ext_fund_share,16,0.0544622504302093,0.319927544679815,0.866836352198285,,0.397638365695423,0.891059033436426,0.280257032736636,0.845917772616535,1464
bank,single,tier1,16,-0.107015935529061,0.293721007924727,0.720092392538265,,0.553150043196538,0.846593734808975,0.739660742911375,0.884961588664733,1464
bank,single,size,16,0.512910026177574,0.389062235719846,0.204882504791496,,0.566825272987217,0.36552786699167,0.626087944903038,0.412655202570965,1464
bank,single,liquidity,16,-0.433129307811231,0.463814428313725,0.36346091804155,,0.500319870952583,0.386652073667553,0.552289043743936,0.432897016498738,1464
bank,single,fc_dep_share,17,-0.222107208048605,0.289156933780057,0.452954471893365,,0.50057077009824,0.657253778983596,0.492996264439306,0.652331835469599,1446
bank,single,ext_fund_share,17,0.0665987643972288,0.335399649658522,0.844958018855923,,0.4055156956524,0.869548295921206,0.353221851519575,0.85044822172939,1446
bank,single,tier1,17,-0.271631873268277,0.337208290268373,0.431636681237397,,0.572791975340457,0.635339967069529,0.681350795474878,0.690138807457271,1446
bank,single,size,17,0.571436067378424,0.398327508305095,0.169545216151719,,0.563824356100138,0.310821326298721,0.566342424539488,0.312977546369449,1446
bank,single,liquidity,17,-0.576944066259607,0.35966605616189,0.127105264595288,,0.418312483412293,0.167827579722794,0.557273235941129,0.300529596324779,1446
bank,single,fc_dep_share,18,-0.325279551491419,0.32102680132506,0.325147064458228,,0.531799316902037,0.540763750640444,0.500435001045816,0.515696351025374,1428
bank,single,ext_fund_share,18,0.0022384256880143,0.360473452912119,0.995117710977551,,0.432960221162144,0.995874915862406,0.396315431616673,0.99549349922142,1428
bank,single,tier1,18,-0.376000182202343,0.387452082853768,0.34543154471683,,0.619163235512967,0.543670753702096,0.685317035622807,0.583244673379375,1428
bank,single,size,18,0.716264608479388,0.433243295973556,0.116623903552821,,0.586488971837323,0.221981728925874,0.539701312411448,0.184459061147464,1428
bank,single,liquidity,18,-0.740418678858828,0.344283813184875,0.0461856541587752,,0.419098267266442,0.0772793749408472,0.540089425515947,0.170400309477508,1428
bank_sector,single,fc_dep_share,1,0.0467728755410303,0.106110942254993,0.664337948914106,,0.1045757175567,0.654684996435978,0.0929884306726616,0.614966578881556,19723
bank_sector,single,ext_fund_share,1,0.162592832784825,0.0607417126994751,0.0149169046789952,,0.0773925242638086,0.0356510177156575,0.106280666641996,0.126055364749961,19723
bank_sector,single,tier1,1,0.0655478096661566,0.047465708245213,0.183322497015414,,0.0559901785692653,0.241718612384522,0.0943873730900041,0.487396736161431,19723
bank_sector,single,size,1,0.0604544598104877,0.0896651908153503,0.508289491460473,,0.077395705269661,0.434738557207319,0.0744085544463394,0.416523986054613,19723
bank_sector,single,liquidity,1,0.0406527026397546,0.106123718560133,0.705920789473715,,0.119441908733425,0.733588876170974,0.131920236906035,0.757959650802708,19712
bank_sector,single,fc_dep_share,2,0.0971285814699882,0.218712142106887,0.661991767551136,,0.240083707774485,0.685799996264994,0.236309992939914,0.68105647886633,19521
bank_sector,single,ext_fund_share,2,0.165755911983712,0.122430988973438,0.191663489062562,,0.123986856349061,0.181260853117011,0.150687145483297,0.271331971675935,19521
bank_sector,single,tier1,2,0.102805577565666,0.0939792064367323,0.287666008398826,,0.106648054017464,0.335060717908492,0.157822920868112,0.514789427330827,19521
bank_sector,single,size,2,0.0977322700556782,0.1720742898351,0.57670944754602,,0.15089725576243,0.517195649003661,0.12257988633143,0.425280009703887,19521
bank_sector,single,liquidity,2,0.116121695838484,0.248454151581092,0.64554604564638,,0.249965962831618,0.642253723120933,0.233781259750042,0.619392947155133,19510
bank_sector,single,fc_dep_share,3,-0.0103258949104162,0.303919123543588,0.97325084799211,0.985985985985986,0.318750856371532,0.97415714759553,0.288985294896798,0.971496406733471,19320
bank_sector,single,ext_fund_share,3,0.287760438147104,0.18627357829834,0.138881479659662,0.131131131131131,0.186616677023862,0.12307682015384,0.191928749229084,0.133793573658183,19320
bank_sector,single,tier1,3,0.229158216391168,0.179673952551015,0.217538053093085,0.302302302302302,0.193130766017435,0.235407403725668,0.221971989493998,0.301896724055005,19320
bank_sector,single,size,3,0.02390973869004,0.264650823936199,0.92895910622339,0.918918918918919,0.261023003034729,0.927015755225512,0.182645325872596,0.895848067132137,19320
bank_sector,single,liquidity,3,0.190716970245307,0.367783365101915,0.610055953591751,0.674674674674675,0.375279100900316,0.611312845783076,0.297873410662771,0.522002401961542,19309
bank_sector,single,fc_dep_share,4,0.0912627354848424,0.322261697921594,0.78009026999098,,0.370621237877843,0.805494444179492,0.409434151300341,0.823613596512078,19120
bank_sector,single,ext_fund_share,4,0.205606303033317,0.138772651432698,0.154840338647169,,0.14844076042587,0.166019820424275,0.204530099313784,0.314770786999941,19120
bank_sector,single,tier1,4,0.200954469960187,0.144957469532374,0.181709798468891,,0.176201122104454,0.254084928868305,0.22030160428962,0.361674561611887,19120
