"horizon","response","shock","contribution"
15,"FFER","FCI_ENDO_AVG",0.00716615517652149
15,"FFER","Cred_Real_Total",0.0202901059290646
15,"FFER","IMAEP_yoy",0.010752177717784
15,"FFER","IPC_yoy",0.00231506137931628
16,"FFER","VIX",0.183751765345636
16,"FFER","SP500",0.00152102715363352
16,"FFER","DXY",0.0183006640307261
16,"FFER","US_10Y",0.0430135297876542
16,"FFER","FFER",0.598589252429726
16,"FFER","Selic_rate",0.013832169310865
16,"FFER","d_ToT",0.0960970610364657
16,"FFER","FCI_ENDO_AVG",0.00759095910160442
16,"FFER","Cred_Real_Total",0.0234435699510627
16,"FFER","IMAEP_yoy",0.0109402961020553
16,"FFER","IPC_yoy",0.00291970575057135
17,"FFER","VIX",0.183571905880625
17,"FFER","SP500",0.0020686059804257
17,"FFER","DXY",0.0185251102982268
17,"FFER","US_10Y",0.0461129269908188
17,"FFER","FFER",0.586337285433866
17,"FFER","Selic_rate",0.0172806621902127
17,"FFER","d_ToT",0.0966103060277343
17,"FFER","FCI_ENDO_AVG",0.00802377242434616
17,"FFER","Cred_Real_Total",0.0267681763593059
17,"FFER","IMAEP_yoy",0.0110432370867278
17,"FFER","IPC_yoy",0.00365801132771084
18,"FFER","VIX",0.183643503277303
18,"FFER","SP500",0.00278945268119734
18,"FFER","DXY",0.0187691549059015
18,"FFER","US_10Y",0.0493627205047495
18,"FFER","FFER",0.573608398835194
18,"FFER","Selic_rate",0.0210104322605924
18,"FFER","d_ToT",0.096542562972796
18,"FFER","FCI_ENDO_AVG",0.00845854964923306
18,"FFER","Cred_Real_Total",0.0302286753300154
18,"FFER","IMAEP_yoy",0.0110668187885555
18,"FFER","IPC_yoy",0.00451973079446203
19,"FFER","VIX",0.183904302463027
19,"FFER","SP500",0.00369738223703657
19,"FFER","DXY",0.0190292262594544
19,"FFER","US_10Y",0.0527293717989025
19,"FFER","FFER",0.560524494395934
19,"FFER","Selic_rate",0.0249570136340579
19,"FFER","d_ToT",0.0959745412642446
19,"FFER","FCI_ENDO_AVG",0.00888864631896921
19,"FFER","Cred_Real_Total",0.0337872843628813
19,"FFER","IMAEP_yoy",0.0110194536562642
19,"FFER","IPC_yoy",0.00548828360922784
20,"FFER","VIX",0.184300702468812
20,"FFER","SP500",0.0048026038733314
20,"FFER","DXY",0.0193008342831678
20,"FFER","US_10Y",0.0561748867170734
20,"FFER","FFER",0.547214011067819
20,"FFER","Selic_rate",0.0290539339873858
20,"FFER","d_ToT",0.094987274110093
20,"FFER","FCI_ENDO_AVG",0.00930716555293813
20,"FFER","Cred_Real_Total",0.037405121239995
20,"FFER","IMAEP_yoy",0.010911296822277
20,"FFER","IPC_yoy",0.006542169877108
21,"FFER","VIX",0.184787649886307
21,"FFER","SP500",0.00611155650658472
21,"FFER","DXY",0.019578994846355
21,"FFER","US_10Y",0.0596586836047396
21,"FFER","FFER",0.533806347525081
21,"FFER","Selic_rate",0.0332356103567861
21,"FFER","d_ToT",0.0936601012303427
21,"FFER","FCI_ENDO_AVG",0.00970729867778357
21,"FFER","Cred_Real_Total",0.0410436399061347
21,"FFER","IMAEP_yoy",0.0107534476718308
21,"FFER","IPC_yoy",0.00765666978805459
22,"FFER","VIX",0.185328302389915
22,"FFER","SP500",0.00762696120126585
22,"FFER","DXY",0.0198585602199331
22,"FFER","US_10Y",0.0631394701879506
22,"FFER","FFER",0.520426677901208
22,"FFER","Selic_rate",0.0374398817235433
22,"FFER","d_ToT",0.092068687934398
22,"FFER","FCI_ENDO_AVG",0.0100826416045948
22,"FFER","Cred_Real_Total",0.0446659650929844
22,"FFER","IMAEP_yoy",0.0105572400177652
22,"FFER","IPC_yoy",0.00880561172644087
23,"FFER","VIX",0.185893485102418
23,"FFER","SP500",0.00934806981745429
23,"FFER","DXY",0.0201344804175841
23,"FFER","US_10Y",0.0665770083660819
23,"FFER","FFER",0.507191462869209
23,"FFER","Selic_rate",0.0416100607827601
23,"FFER","d_ToT",0.0902832529417507
23,"FFER","FCI_ENDO_AVG",0.0104274686297466
23,"FFER","Cred_Real_Total",0.0482380354639539
23,"FFER","IMAEP_yoy",0.0103336472610487
23,"FFER","IPC_yoy",0.00996302834799274
24,"FFER","VIX",0.18646097209117
24,"FFER","SP500",0.0112710725007292
24,"FFER","DXY",0.0204020077704743
24,"FFER","US_10Y",0.069933655366569
24,"FFER","FFER",0.494204893202258
24,"FFER","Selic_rate",0.0456964314291359
24,"FFER","d_ToT",0.0883671426442415
24,"FFER","FCI_ENDO_AVG",0.0107369490564998
24,"FFER","Cred_Real_Total",0.0517294901127561
24,"FFER","IMAEP_yoy",0.0100928186443168
24,"FFER","IPC_yoy",0.01110456718185
1,"Selic_rate","VIX",0.000561295342746833
1,"Selic_rate","SP500",0.000879183636815445
1,"Selic_rate","DXY",0.00231052341922666
1,"Selic_rate","US_10Y",0.0114886069574702
1,"Selic_rate","FFER",0.00338493050814541
1,"Selic_rate","Selic_rate",0.981375460135596
1,"Selic_rate","d_ToT",0
1,"Selic_rate","FCI_ENDO_AVG",0
1,"Selic_rate","Cred_Real_Total",0
1,"Selic_rate","IMAEP_yoy",0
1,"Selic_rate","IPC_yoy",0
2,"Selic_rate","VIX",0.000805243685547596
2,"Selic_rate","SP500",0.00106039711132279
2,"Selic_rate","DXY",0.00609313421995184
2,"Selic_rate","US_10Y",0.0123963454055365
2,"Selic_rate","FFER",0.00163582845889135
2,"Selic_rate","Selic_rate",0.948702139999094
2,"Selic_rate","d_ToT",0.0103865794231534
2,"Selic_rate","FCI_ENDO_AVG",0.00119819361992659
2,"Selic_rate","Cred_Real_Total",0.00308930617474675
2,"Selic_rate","IMAEP_yoy",0.000921366420220159
2,"Selic_rate","IPC_yoy",0.0137114654816089
3,"Selic_rate","VIX",0.00166623190514243
3,"Selic_rate","SP500",0.000913920402616524
3,"Selic_rate","DXY",0.0103781008478267
3,"Selic_rate","US_10Y",0.0212839053875389
3,"Selic_rate","FFER",0.00150122366238389
3,"Selic_rate","Selic_rate",0.917658074721123
3,"Selic_rate","d_ToT",0.00842317299682129
3,"Selic_rate","FCI_ENDO_AVG",0.00141314785734788
3,"Selic_rate","Cred_Real_Total",0.00226913512482663
3,"Selic_rate","IMAEP_yoy",0.00185381149664557
3,"Selic_rate","IPC_yoy",0.0326392755977275
4,"Selic_rate","VIX",0.00414442863650191
4,"Selic_rate","SP500",0.00121135489519667
4,"Selic_rate","DXY",0.0175432517130126
4,"Selic_rate","US_10Y",0.0353680345780665
4,"Selic_rate","FFER",0.00306411200443881
4,"Selic_rate","Selic_rate",0.872204053891989
4,"Selic_rate","d_ToT",0.00659421764173723
4,"Selic_rate","FCI_ENDO_AVG",0.00136144733968055
4,"Selic_rate","Cred_Real_Total",0.00176557463349476
4,"Selic_rate","IMAEP_yoy",0.00214872275814571
4,"Selic_rate","IPC_yoy",0.0545948019077361
5,"Selic_rate","VIX",0.0079542632218391
5,"Selic_rate","SP500",0.00143253471810974
5,"Selic_rate","DXY",0.0268453437269612
5,"Selic_rate","US_10Y",0.0526458726175535
5,"Selic_rate","FFER",0.0059386359035026
5,"Selic_rate","Selic_rate",0.820010654443
5,"Selic_rate","d_ToT",0.00532195358749784
5,"Selic_rate","FCI_ENDO_AVG",0.0011501919695624
5,"Selic_rate","Cred_Real_Total",0.00141425730531033
5,"Selic_rate","IMAEP_yoy",0.002351104028211
5,"Selic_rate","IPC_yoy",0.0749351884784525
6,"Selic_rate","VIX",0.0122678715518646
6,"Selic_rate","SP500",0.00158733710781746
6,"Selic_rate","DXY",0.0374152085796528
6,"Selic_rate","US_10Y",0.0711093096842814
6,"Selic_rate","FFER",0.0097966498800592
6,"Selic_rate","Selic_rate",0.766904875675589
6,"Selic_rate","d_ToT",0.00450077610519749
6,"Selic_rate","FCI_ENDO_AVG",0.000957843274511342
6,"Selic_rate","Cred_Real_Total",0.00117726281514344
6,"Selic_rate","IMAEP_yoy",0.00253310144728418
6,"Selic_rate","IPC_yoy",0.0917497638785996
7,"Selic_rate","VIX",0.0164058276942466
7,"Selic_rate","SP500",0.00166213266964488
7,"Selic_rate","DXY",0.0483934756865315
7,"Selic_rate","US_10Y",0.0892451699793508
7,"Selic_rate","FFER",0.0143461801349841
7,"Selic_rate","Selic_rate",0.71681558314088
7,"Selic_rate","d_ToT",0.0040317684893851
7,"Selic_rate","FCI_ENDO_AVG",0.000841189875447206
7,"Selic_rate","Cred_Real_Total",0.00101772061152148
7,"Selic_rate","IMAEP_yoy",0.00276121025498202
7,"Selic_rate","IPC_yoy",0.104479741463027
8,"Selic_rate","VIX",0.0200220885343922
8,"Selic_rate","SP500",0.00168129002935731
8,"Selic_rate","DXY",0.0591976447704214
8,"Selic_rate","US_10Y",0.106149259795762
8,"Selic_rate","FFER",0.0193395142706193
8,"Selic_rate","Selic_rate",0.67148885132933
8,"Selic_rate","d_ToT",0.00392489207578442
8,"Selic_rate","FCI_ENDO_AVG",0.00080288555471547
8,"Selic_rate","Cred_Real_Total",0.00090924671276151
8,"Selic_rate","IMAEP_yoy",0.00305038003716032
8,"Selic_rate","IPC_yoy",0.113433946889696
9,"Selic_rate","VIX",0.0230156455157907
9,"Selic_rate","SP500",0.00166317578868918
9,"Selic_rate","DXY",0.0694774132907969
9,"Selic_rate","US_10Y",0.121390254591716
9,"Selic_rate","FFER",0.0245599147424111
9,"Selic_rate","Selic_rate",0.63138694973044
9,"Selic_rate","d_ToT",0.00421336295411175
9,"Selic_rate","FCI_ENDO_AVG",0.000826326581202334
9,"Selic_rate","Cred_Real_Total",0.000833739137654847
9,"Selic_rate","IMAEP_yoy",0.00339845681406107
9,"Selic_rate","IPC_yoy",0.119234760853126
10,"Selic_rate","VIX",0.0254181338477151
10,"Selic_rate","SP500",0.00162372427238842
10,"Selic_rate","DXY",0.079055348875866
10,"Selic_rate","US_10Y",0.134836437572244
10,"Selic_rate","FFER",0.029818063776776
10,"Selic_rate","Selic_rate",0.596318026819409
10,"Selic_rate","d_ToT",0.00490951133473425
10,"Selic_rate","FCI_ENDO_AVG",0.000891530913133036
10,"Selic_rate","Cred_Real_Total",0.00077916212848794
10,"Selic_rate","IMAEP_yoy",0.00379229174713816
10,"Selic_rate","IPC_yoy",0.122557768712109
11,"Selic_rate","VIX",0.0273169416312308
11,"Selic_rate","SP500",0.00157397595707583
11,"Selic_rate","DXY",0.0878653946027622
11,"Selic_rate","US_10Y",0.146525806777378
11,"Selic_rate","FFER",0.0349515969561462
11,"Selic_rate","Selic_rate",0.565826806759069
11,"Selic_rate","d_ToT",0.0059889543222939
11,"Selic_rate","FCI_ENDO_AVG",0.000980998823999637
11,"Selic_rate","Cred_Real_Total",0.000737761064159808
11,"Selic_rate","IMAEP_yoy",0.00421515918616877
11,"Selic_rate","IPC_yoy",0.124016603919717
12,"Selic_rate","VIX",0.0288122882465568
12,"Selic_rate","SP500",0.00152130116673284
12,"Selic_rate","DXY",0.0959090596787685
12,"Selic_rate","US_10Y",0.15658423311484
12,"Selic_rate","FFER",0.0398269524911007
12,"Selic_rate","Selic_rate",0.539387945873106
12,"Selic_rate","d_ToT",0.00739589372096061
12,"Selic_rate","FCI_ENDO_AVG",0.00108118638615901
12,"Selic_rate","Cred_Real_Total",0.000704678367818048
12,"Selic_rate","IMAEP_yoy",0.00464990492082809
12,"Selic_rate","IPC_yoy",0.124126556033129
13,"Selic_rate","VIX",0.0299971496266225
13,"Selic_rate","SP500",0.0014702408744411
13,"Selic_rate","DXY",0.10322588193406
13,"Selic_rate","US_10Y",0.165177074944439
13,"Selic_rate","FFER",0.0443407835464239
13,"Selic_rate","Selic_rate",0.516492952096524
13,"Selic_rate","d_ToT",0.00905429491258608
13,"Selic_rate","FCI_ENDO_AVG",0.00118235391806379
13,"Selic_rate","Cred_Real_Total",0.000676972086591161
13,"Selic_rate","IMAEP_yoy",0.00508103742112587
13,"Selic_rate","IPC_yoy",0.123301258639123
14,"Selic_rate","VIX",0.0309497884732558
14,"Selic_rate","SP500",0.0014234106646004
14,"Selic_rate","DXY",0.109874639450475
14,"Selic_rate","US_10Y",0.172481282637515
14,"Selic_rate","FFER",0.0484199069077919
14,"Selic_rate","Selic_rate",0.496682001019225
14,"Selic_rate","d_ToT",0.0108798304035189
14,"Selic_rate","FCI_ENDO_AVG",0.00127792880227448
14,"Selic_rate","Cred_Real_Total",0.00065292973335739
14,"Selic_rate","IMAEP_yoy",0.00549563149205318
14,"Selic_rate","IPC_yoy",0.121862650415933
15,"Selic_rate","VIX",0.0317325227957806
15,"Selic_rate","SP500",0.00138216845398834
15,"Selic_rate","DXY",0.115921603435044
15,"Selic_rate","US_10Y",0.178669720446497
15,"Selic_rate","FFER",0.0520195786898031
15,"Selic_rate","Selic_rate",0.479550963973499
15,"Selic_rate","d_ToT",0.012789418364479
15,"Selic_rate","FCI_ENDO_AVG",0.00136381274687118
15,"Selic_rate","Cred_Real_Total",0.000631600259822408
15,"Selic_rate","IMAEP_yoy",0.00588364583891809
15,"Selic_rate","IPC_yoy",0.120054964995298
16,"Selic_rate","VIX",0.032393166957779
16,"Selic_rate","SP500",0.00134710962123535
16,"Selic_rate","DXY",0.121433402031427
16,"Selic_rate","US_10Y",0.183902770935813
16,"Selic_rate","FFER",0.0551204410970576
16,"Selic_rate","Selic_rate",0.464748256759803
16,"Selic_rate","d_ToT",0.0147078407753174
16,"Selic_rate","FCI_ENDO_AVG",0.00143777142342876
16,"Selic_rate","Cred_Real_Total",0.000612481074408198
16,"Selic_rate","IMAEP_yoy",0.00623785564879677
16,"Selic_rate","IPC_yoy",0.118058903674934
17,"Selic_rate","VIX",0.0329673716809354
17,"Selic_rate","SP500",0.00131840588491199
17,"Selic_rate","DXY",0.126472882495134
17,"Selic_rate","US_10Y",0.188324338808153
17,"Selic_rate","FFER",0.0577246420886875
17,"Selic_rate","Selic_rate",0.451968441977368
17,"Selic_rate","d_ToT",0.016571608753985
17,"Selic_rate","FCI_ENDO_AVG",0.00149893523390973
17,"Selic_rate","Cred_Real_Total",0.000595314364797759
17,"Selic_rate","IMAEP_yoy",0.00655359885685761
17,"Selic_rate","IPC_yoy",0.11600445985526
18,"Selic_rate","VIX",0.0334810416687569
18,"Selic_rate","SP500",0.00129602610991672
18,"Selic_rate","DXY",0.131096935138641
18,"Selic_rate","US_10Y",0.192060519224801
18,"Selic_rate","FFER",0.0598516054158157
18,"Selic_rate","Selic_rate",0.440945498100327
18,"Selic_rate","d_ToT",0.0183306612499406
18,"Selic_rate","FCI_ENDO_AVG",0.00154740400942303
18,"Selic_rate","Cred_Real_Total",0.000579959509338267
18,"Selic_rate","IMAEP_yoy",0.00682843664936592
18,"Selic_rate","IPC_yoy",0.113981912923674
19,"Selic_rate","VIX",0.0339524997085512
19,"Selic_rate","SP500",0.0012798679834826
19,"Selic_rate","DXY",0.135355591192127
19,"Selic_rate","US_10Y",0.195219859156677
19,"Selic_rate","FFER",0.0615338216268055
19,"Selic_rate","Selic_rate",0.431446847160291
19,"Selic_rate","d_ToT",0.0199485024856792
19,"Selic_rate","FCI_ENDO_AVG",0.00158393875225046
19,"Selic_rate","Cred_Real_Total",0.000566317790506476
19,"Selic_rate","IMAEP_yoy",0.00706179090481052
19,"Selic_rate","IPC_yoy",0.11205096323882
20,"Selic_rate","VIX",0.0343942982615378
20,"Selic_rate","SP500",0.00126982589506851
20,"Selic_rate","DXY",0.139291931337703
20,"Selic_rate","US_10Y",0.197894529651716
20,"Selic_rate","FFER",0.0628129110370894
20,"Selic_rate","Selic_rate",0.423268413635032
20,"Selic_rate","d_ToT",0.02140131466297
20,"Selic_rate","FCI_ENDO_AVG",0.00160972333760075
20,"Selic_rate","Cred_Real_Total",0.000554292364735113
20,"Selic_rate","IMAEP_yoy",0.00725458945895224
20,"Selic_rate","IPC_yoy",0.110248170357595
21,"Selic_rate","VIX",0.0348146825193218
21,"Selic_rate","SP500",0.00126581498318058
21,"Selic_rate","DXY",0.142942488280014
21,"Selic_rate","US_10Y",0.200161969623098
21,"Selic_rate","FFER",0.063736107868514
21,"Selic_rate","Selic_rate",0.416230662849892
21,"Selic_rate","d_ToT",0.0226764634382911
21,"Selic_rate","FCI_ENDO_AVG",0.0016261816527189
21,"Selic_rate","Cred_Real_Total",0.000543771304180073
21,"Selic_rate","IMAEP_yoy",0.00740893430062402
21,"Selic_rate","IPC_yoy",0.108592923180166
22,"Selic_rate","VIX",0.0352187476198594
22,"Selic_rate","SP500",0.00126776717000985
22,"Selic_rate","DXY",0.146337926263667
22,"Selic_rate","US_10Y",0.202086718568343
22,"Selic_rate","FFER",0.064353239985735
22,"Selic_rate","Selic_rate",0.41017545748642
22,"Selic_rate","d_ToT",0.023770701976216
22,"Selic_rate","FCI_ENDO_AVG",0.00163483868665947
22,"Selic_rate","Cred_Real_Total",0.000534625020868633
22,"Selic_rate","IMAEP_yoy",0.00752779877930577
22,"Selic_rate","IPC_yoy",0.107092178442916
23,"Selic_rate","VIX",0.0356093419177918
23,"Selic_rate","SP500",0.00127561135770828
23,"Selic_rate","DXY",0.149503849385218
23,"Selic_rate","US_10Y",0.20372226006928
23,"Selic_rate","FFER",0.0647142288247734
23,"Selic_rate","Selic_rate",0.404963553313344
23,"Selic_rate","d_ToT",0.0246882857804133
23,"Selic_rate","FCI_ENDO_AVG",0.00163721676859954
23,"Selic_rate","Cred_Real_Total",0.000526711909182681
23,"Selic_rate","IMAEP_yoy",0.00761475594536197
23,"Selic_rate","IPC_yoy",0.105744184728327
24,"Selic_rate","VIX",0.0359877649153199
24,"Selic_rate","SP500",0.00128924696523096
24,"Selic_rate","DXY",0.152461639051463
24,"Selic_rate","US_10Y",0.205112768065064
24,"Selic_rate","FFER",0.0648671029466229
24,"Selic_rate","Selic_rate",0.400472572198747
24,"Selic_rate","d_ToT",0.0254391397057114
24,"Selic_rate","FCI_ENDO_AVG",0.00163476027135994
24,"Selic_rate","Cred_Real_Total",0.000519887880461001
24,"Selic_rate","IMAEP_yoy",0.00767373861714548
24,"Selic_rate","IPC_yoy",0.104541379382875
1,"d_ToT","VIX",0.0113843844345215
1,"d_ToT","SP500",0.0016380969704082
1,"d_ToT","DXY",1.60048337066863e-05
1,"d_ToT","US_10Y",0.00045543696174787
1,"d_ToT","FFER",0.00632771414290167
1,"d_ToT","Selic_rate",0.00527606045240763
1,"d_ToT","d_ToT",0.974902302204306
1,"d_ToT","FCI_ENDO_AVG",0
1,"d_ToT","Cred_Real_Total",0
1,"d_ToT","IMAEP_yoy",0
1,"d_ToT","IPC_yoy",0
2,"d_ToT","VIX",0.0390120700147572
2,"d_ToT","SP500",0.0161261598366132
2,"d_ToT","DXY",0.00172668715780343
2,"d_ToT","US_10Y",0.0037132962904163
2,"d_ToT","FFER",0.0179223702886522
2,"d_ToT","Selic_rate",0.00372902886794485
2,"d_ToT","d_ToT",0.892684949005662
2,"d_ToT","FCI_ENDO_AVG",0.000818333936238607
2,"d_ToT","Cred_Real_Total",0.0107018707816322
2,"d_ToT","IMAEP_yoy",0.00528881986829821
2,"d_ToT","IPC_yoy",0.00827641395198174
3,"d_ToT","VIX",0.050740816727699
3,"d_ToT","SP500",0.0138930791048422
3,"d_ToT","DXY",0.00183895629333693
3,"d_ToT","US_10Y",0.00356332712978973
3,"d_ToT","FFER",0.0277941904885073
3,"d_ToT","Selic_rate",0.00649012946610861
3,"d_ToT","d_ToT",0.862134089635003
3,"d_ToT","FCI_ENDO_AVG",0.00226344151142803
3,"d_ToT","Cred_Real_Total",0.011058896963176
3,"d_ToT","IMAEP_yoy",0.00740800905767273
3,"d_ToT","IPC_yoy",0.0128150636224362
4,"d_ToT","VIX",0.0553766682707876
4,"d_ToT","SP500",0.0137500253225729
4,"d_ToT","DXY",0.00191098506676563
4,"d_ToT","US_10Y",0.00322865018077996
4,"d_ToT","FFER",0.0340559751433275
4,"d_ToT","Selic_rate",0.00931760052720839
4,"d_ToT","d_ToT",0.841980712627998
4,"d_ToT","FCI_ENDO_AVG",0.00314211328320332
4,"d_ToT","Cred_Real_Total",0.0111854376126757
4,"d_ToT","IMAEP_yoy",0.00983116937392118
4,"d_ToT","IPC_yoy",0.0162206625907593
5,"d_ToT","VIX",0.0571879544265549
5,"d_ToT","SP500",0.0134065975534747
5,"d_ToT","DXY",0.00194513979744395
5,"d_ToT","US_10Y",0.00306626536062788
5,"d_ToT","FFER",0.0374922309487027
5,"d_ToT","Selic_rate",0.0122589300769648
5,"d_ToT","d_ToT",0.830083848229085
5,"d_ToT","FCI_ENDO_AVG",0.00397560459565183
5,"d_ToT","Cred_Real_Total",0.0110389479460669
5,"d_ToT","IMAEP_yoy",0.0110010901120233
5,"d_ToT","IPC_yoy",0.0185433909534042
6,"d_ToT","VIX",0.0578215453828183
6,"d_ToT","SP500",0.0132037046348664
6,"d_ToT","DXY",0.00197666327955846
6,"d_ToT","US_10Y",0.00308441281096223
6,"d_ToT","FFER",0.0389505346517803
6,"d_ToT","Selic_rate",0.0151458398203479
6,"d_ToT","d_ToT",0.822018013199883
6,"d_ToT","FCI_ENDO_AVG",0.00481092552805407
6,"d_ToT","Cred_Real_Total",0.0108420755624525
6,"d_ToT","IMAEP_yoy",0.0116892659827184
6,"d_ToT","IPC_yoy",0.0204570191465579
7,"d_ToT","VIX",0.0579023020717768
7,"d_ToT","SP500",0.0130073751737296
7,"d_ToT","DXY",0.001996330458125
7,"d_ToT","US_10Y",0.00327081047514926
7,"d_ToT","FFER",0.0391862266078124
7,"d_ToT","Selic_rate",0.0180104344008847
7,"d_ToT","d_ToT",0.816162916120118
7,"d_ToT","FCI_ENDO_AVG",0.00565988097438951
7,"d_ToT","Cred_Real_Total",0.0106432926339603
7,"d_ToT","IMAEP_yoy",0.0120332369453328
7,"d_ToT","IPC_yoy",0.0221271941387218
8,"d_ToT","VIX",0.0577547904827911
8,"d_ToT","SP500",0.0128413547137034
8,"d_ToT","DXY",0.00200746463642739
8,"d_ToT","US_10Y",0.00362018349243773
8,"d_ToT","FFER",0.0388421898727427
8,"d_ToT","Selic_rate",0.0207810620222074
8,"d_ToT","d_ToT",0.811336464056158
8,"d_ToT","FCI_ENDO_AVG",0.00652061345546602
8,"d_ToT","Cred_Real_Total",0.010478825859628
8,"d_ToT","IMAEP_yoy",0.0121774232826075
8,"d_ToT","IPC_yoy",0.0236396281258305
9,"d_ToT","VIX",0.0575252030317428
9,"d_ToT","SP500",0.0127027539180469
9,"d_ToT","DXY",0.00201229431678044
9,"d_ToT","US_10Y",0.00412538016145856
9,"d_ToT","FFER",0.0384092318131885
9,"d_ToT","Selic_rate",0.0233877683717184
9,"d_ToT","d_ToT",0.806869924074238
9,"d_ToT","FCI_ENDO_AVG",0.00738974216084187
9,"d_ToT","Cred_Real_Total",0.0103647785511544
9,"d_ToT","IMAEP_yoy",0.012197261550341
9,"d_ToT","IPC_yoy",0.0250156620504888
10,"d_ToT","VIX",0.0572689720195436
10,"d_ToT","SP500",0.0125972088283441
10,"d_ToT","DXY",0.00201253619137219
10,"d_ToT","US_10Y",0.00477449861766395
10,"d_ToT","FFER",0.0382264266923247
10,"d_ToT","Selic_rate",0.0257659560847092
10,"d_ToT","d_ToT",0.802381245831795
10,"d_ToT","FCI_ENDO_AVG",0.00826120985663175
10,"d_ToT","Cred_Real_Total",0.0103069963291217
10,"d_ToT","IMAEP_yoy",0.0121491049254701
10,"d_ToT","IPC_yoy",0.0262558446230233
11,"d_ToT","VIX",0.0569997964267928
11,"d_ToT","SP500",0.0125298033366864
11,"d_ToT","DXY",0.00200901106810101
11,"d_ToT","US_10Y",0.00554803513169654
11,"d_ToT","FFER",0.0384932630181086
11,"d_ToT","Selic_rate",0.0278699401105378
11,"d_ToT","d_ToT",0.797697770726941
11,"d_ToT","FCI_ENDO_AVG",0.00912630118133054
11,"d_ToT","Cred_Real_Total",0.0103043865427321
11,"d_ToT","IMAEP_yoy",0.0120717078856213
11,"d_ToT","IPC_yoy",0.0273499845714519
12,"d_ToT","VIX",0.0567176885670583
12,"d_ToT","SP500",0.0125044125099125
12,"d_ToT","DXY",0.00200220606592783
12,"d_ToT","US_10Y",0.00641911321326717
12,"d_ToT","FFER",0.0392933643699067
12,"d_ToT","Selic_rate",0.0296743460465721
12,"d_ToT","d_ToT",0.792782012580443
12,"d_ToT","FCI_ENDO_AVG",0.00997498399757065
12,"d_ToT","Cred_Real_Total",0.0103516910544976
12,"d_ToT","IMAEP_yoy",0.0119927541957635
12,"d_ToT","IPC_yoy",0.0282874273990807
13,"d_ToT","VIX",0.056421414321901
13,"d_ToT","SP500",0.0125229401023487
13,"d_ToT","DXY",0.00199256399928577
13,"d_ToT","US_10Y",0.00735562562226038
13,"d_ToT","FFER",0.0406218519305736
13,"d_ToT","Selic_rate",0.0311738778878034
13,"d_ToT","d_ToT",0.787680259837434
13,"d_ToT","FCI_ENDO_AVG",0.0107970420975668
13,"d_ToT","Cred_Real_Total",0.0104414261940006
13,"d_ToT","IMAEP_yoy",0.0119311170645311
13,"d_ToT","IPC_yoy",0.029061880942294
14,"d_ToT","VIX",0.0561128701835698
14,"d_ToT","SP500",0.012584945514304
14,"d_ToT","DXY",0.00198069853799045
14,"d_ToT","US_10Y",0.00832344235082487
14,"d_ToT","FFER",0.0424131864531714
14,"d_ToT","Selic_rate",0.0323800722507537
14,"d_ToT","d_ToT",0.782483978218313
14,"d_ToT","FCI_ENDO_AVG",0.0115830706416916
14,"d_ToT","Cred_Real_Total",0.0105653436498808
14,"d_ToT","IMAEP_yoy",0.0118984644759733
14,"d_ToT","IPC_yoy",0.0296739277235267
15,"d_ToT","VIX",0.0557974226247116
15,"d_ToT","SP500",0.012687915808154
15,"d_ToT","DXY",0.00196751215899054
15,"d_ToT","US_10Y",0.00928960187880567
15,"d_ToT","FFER",0.0445662615224793
15,"d_ToT","Selic_rate",0.0333170260834297
15,"d_ToT","d_ToT",0.777301818012808
15,"d_ToT","FCI_ENDO_AVG",0.0123251540187524
15,"d_ToT","Cred_Real_Total",0.0107154258700426
15,"d_ToT","IMAEP_yoy",0.0119004989697184
15,"d_ToT","IPC_yoy",0.030131363052108
16,"d_ToT","VIX",0.0554826859089307
16,"d_ToT","SP500",0.0128276692003653
16,"d_ToT","DXY",0.00195425465005718
16,"d_ToT","US_10Y",0.0102248931979496
16,"d_ToT","FFER",0.0469650359615353
16,"d_ToT","Selic_rate",0.0340168321374014
16,"d_ToT","d_ToT",0.772240489580359
16,"d_ToT","FCI_ENDO_AVG",0.0130172535864914
16,"d_ToT","Cred_Real_Total",0.0108844889159326
16,"d_ToT","IMAEP_yoy",0.0119381666413896
16,"d_ToT","IPC_yoy",0.0304482302195874
17,"d_ToT","VIX",0.0551769890056789
17,"d_ToT","SP500",0.0129989068059508
17,"d_ToT","DXY",0.00194252995083941
17,"d_ToT","US_10Y",0.0111055407267502
17,"d_ToT","FFER",0.049493956700415
17,"d_ToT","Selic_rate",0.0345154531163974
17,"d_ToT","d_ToT",0.767392846010389
17,"d_ToT","FCI_ENDO_AVG",0.0136553261438957
17,"d_ToT","Cred_Real_Total",0.0110664728264514
17,"d_ToT","IMAEP_yoy",0.0120088838310519
17,"d_ToT","IPC_yoy",0.03064309488218
18,"d_ToT","VIX",0.054888103292903
18,"d_ToT","SP500",0.0131957353464708
18,"d_ToT","DXY",0.00193425771119503
18,"d_ToT","US_10Y",0.0119139824250947
18,"d_ToT","FFER",0.0520483204174039
18,"d_ToT","Selic_rate",0.0348493718091553
18,"d_ToT","d_ToT",0.76283170456475
18,"d_ToT","FCI_ENDO_AVG",0.0142372408396412
18,"d_ToT","Cred_Real_Total",0.0112565078679811
18,"d_ToT","IMAEP_yoy",0.01210770688441
18,"d_ToT","IPC_yoy",0.0307370688409952
19,"d_ToT","VIX",0.0546224089937063
19,"d_ToT","SP500",0.0134121239189413
