"window_size","fecha","correlation"
60,2014-04-01,-0.796928170818109
60,2014-05-01,-0.794419017151112
60,2014-06-01,-0.789848211891469
60,2014-07-01,-0.784589547682236
60,2014-08-01,-0.777550199018383
60,2014-09-01,-0.766483822049308
60,2014-10-01,-0.758859276055612
60,2014-11-01,-0.743921508545761
60,2014-12-01,-0.726878855748213
60,2015-01-01,0.725637713916857
60,2015-02-01,0.725192536730279
60,2015-03-01,0.717282767578589
60,2015-04-01,0.708747057234198
60,2015-05-01,0.710535078956163
60,2015-06-01,0.737863344600101
60,2015-07-01,0.781138821420128
60,2015-08-01,0.763383578116425
60,2015-09-01,0.727515399501731
60,2015-10-01,0.730451852664176
60,2015-11-01,0.747738703498972
60,2015-12-01,0.767709489462878
60,2016-01-01,0.786062971220952
60,2016-02-01,0.814498854928275
60,2016-03-01,0.834051068206492
60,2016-04-01,0.848397561745646
60,2016-05-01,0.870983921503953
60,2016-06-01,0.898909434450935
60,2016-07-01,0.922647655008159
60,2016-08-01,0.937645708881119
60,2016-09-01,0.938467538061291
60,2016-10-01,0.933043683460201
60,2016-11-01,0.929795237608822
60,2016-12-01,0.921137228160695
60,2017-01-01,0.921788086139973
60,2017-02-01,0.92226921414743
60,2017-03-01,0.91795676397963
60,2017-04-01,0.915304538754548
60,2017-05-01,0.914585435192772
60,2017-06-01,0.907901725240956
60,2017-07-01,0.903976261754449
60,2017-08-01,0.904347339698188
60,2017-09-01,0.896618196345897
60,2017-10-01,0.886917444159537
60,2017-11-01,0.876044838838526
60,2017-12-01,0.856068913015267
60,2018-01-01,0.841011954643199
60,2018-02-01,0.84192080809364
60,2018-03-01,0.83280242752258
60,2018-04-01,0.826569779975464
60,2018-05-01,0.817500096812683
60,2018-06-01,0.794427183830306
60,2018-07-01,0.776729675053883
60,2018-08-01,0.743379197620114
60,2018-09-01,0.708202040022541
60,2018-10-01,0.674840179570269
60,2018-11-01,0.629766449231795
60,2018-12-01,0.571848631862611
60,2019-01-01,0.523592551236914
60,2019-02-01,0.481580226306341
60,2019-03-01,0.427872323361268
60,2019-04-01,0.394077214412724
60,2019-05-01,0.332214672588077
60,2019-06-01,0.258378932871124
60,2019-07-01,0.207935039388576
60,2019-08-01,0.119069567302824
60,2019-09-01,-0.0259382008916448
60,2019-10-01,-0.171466703043121
60,2019-11-01,-0.296252969940305
60,2019-12-01,-0.452487336193817
60,2020-01-01,-0.595825868292521
60,2020-02-01,-0.668975922319488
60,2020-03-01,-0.702852167268029
60,2020-04-01,-0.679806101509119
60,2020-05-01,-0.63330190576012
60,2020-06-01,-0.399629736352358
60,2020-07-01,-0.261675509073619
60,2020-08-01,-0.205328602894709
60,2020-09-01,-0.239240000467242
60,2020-10-01,-0.285712989359231
60,2020-11-01,-0.330516236886267
60,2020-12-01,-0.388712760898369
60,2021-01-01,-0.444072575706116
60,2021-02-01,-0.473343631729998
60,2021-03-01,-0.48531989045809
60,2021-04-01,-0.499585320338576
60,2021-05-01,-0.507056071438323
60,2021-06-01,-0.516238840663945
60,2021-07-01,-0.524673613779114
60,2021-08-01,-0.520868678836291
60,2021-09-01,-0.530739219909027
60,2021-10-01,-0.532056028588814
60,2021-11-01,-0.532492352381946
60,2021-12-01,-0.515589976017549
60,2022-01-01,-0.512238974330925
60,2022-02-01,-0.525595594125066
60,2022-03-01,-0.522820851928354
60,2022-04-01,-0.5202144810056
60,2022-05-01,-0.513200379401692
60,2022-06-01,-0.49621836543687
60,2022-07-01,-0.482214599917244
60,2022-08-01,-0.479814894098932
60,2022-09-01,-0.468542178258579
60,2022-10-01,-0.467486958503986
60,2022-11-01,-0.459411263870445
60,2022-12-01,-0.438973619471901
60,2023-01-01,-0.433478160827725
60,2023-02-01,-0.459462921420699
60,2023-03-01,-0.485079930854787
60,2023-04-01,-0.506840955313159
60,2023-05-01,-0.52657237024804
60,2023-06-01,-0.540724239141916
60,2023-07-01,-0.550280941692448
60,2023-08-01,-0.560413925374433
60,2023-09-01,-0.567699102201409
60,2023-10-01,-0.578589187239694
60,2023-11-01,-0.58867204895266
60,2023-12-01,-0.583725087873527
60,2024-01-01,-0.585551246579972
60,2024-02-01,-0.582342615996445
60,2024-03-01,-0.574598347483537
60,2024-04-01,-0.543899006243151
60,2024-05-01,-0.507568867814073
60,2024-06-01,-0.45801742313146
60,2024-07-01,-0.409077663526217
60,2024-08-01,-0.352495347748786
60,2024-09-01,-0.287547860757546
60,2024-10-01,-0.219046385560455
60,2024-11-01,-0.155162610648362
60,2024-12-01,-0.0693990637405354
60,2025-01-01,-0.00967029301162975
60,2025-02-01,0.0364978457560561
60,2025-03-01,0.0489555240465877
60,2025-04-01,0.0232112766349009
60,2025-05-01,0.012153686184697
60,2025-06-01,0.0256392822443482
60,2025-07-01,0.0298750713562598
60,2025-08-01,0.0455745498415891
60,2025-09-01,0.0865229029313809
60,2025-10-01,0.105411956506054
60,2025-11-01,0.123417024376033
60,2025-12-01,0.186705149808554
72,2001-12-01,-0.075770210859879
72,2002-01-01,-0.0575467071228757
72,2002-02-01,-0.0623855170450042
72,2002-03-01,-0.0652703463997459
72,2002-04-01,0.0726193410448357
72,2002-05-01,0.0746124642422977
72,2002-06-01,0.0905540504336643
72,2002-07-01,0.141151461260242
72,2002-08-01,0.225786211543547
72,2002-09-01,0.268878240121857
72,2002-10-01,0.317729685134246
72,2002-11-01,0.349735743240516
72,2002-12-01,0.378371842286428
72,2003-01-01,0.4113888852213
72,2003-02-01,0.443365039108396
72,2003-03-01,0.479227712262276
72,2003-04-01,0.493661413890779
72,2003-05-01,0.46658497266205
72,2003-06-01,0.419912994069852
72,2003-07-01,0.350644741062272
72,2003-08-01,0.272973658199298
72,2003-09-01,0.164505506143011
72,2003-10-01,0.0206677129086165
72,2003-11-01,-0.0961665157541522
72,2003-12-01,-0.184389697791387
72,2004-01-01,-0.259658895932287
72,2004-02-01,-0.319835553254291
72,2004-03-01,-0.392160818585667
72,2004-04-01,-0.459270836536456
72,2004-05-01,-0.507966592061718
72,2004-06-01,-0.537731101728335
72,2004-07-01,-0.561067668749847
72,2004-08-01,-0.5708586585809
72,2004-09-01,-0.575314861078067
72,2004-10-01,0.58070887551943
72,2004-11-01,0.595362864022526
72,2004-12-01,0.624619916754066
72,2005-01-01,0.648586154673449
72,2005-02-01,0.67899532267888
72,2005-03-01,0.714482696602953
72,2005-04-01,0.747722830920101
72,2005-05-01,0.772061926679707
72,2005-06-01,0.796078471328455
72,2005-07-01,0.813127643594327
72,2005-08-01,0.82732600100276
72,2005-09-01,0.842854810073587
72,2005-10-01,0.856944598302129
72,2005-11-01,0.869151616678523
72,2005-12-01,0.879742933651494
72,2006-01-01,0.889920283373988
72,2006-02-01,0.898014408655635
72,2006-03-01,0.902725003208094
72,2006-04-01,0.905429883222935
72,2006-05-01,0.908879044044628
72,2006-06-01,0.912924889766495
72,2006-07-01,0.918183403739457
72,2006-08-01,0.922758262894319
72,2006-09-01,0.92732186043095
72,2006-10-01,0.931078010364237
72,2006-11-01,0.933551703263414
72,2006-12-01,0.934916840191569
72,2007-01-01,0.937404698548473
72,2007-02-01,0.939456422254982
72,2007-03-01,0.942947251854053
72,2007-04-01,0.945516743732628
72,2007-05-01,0.947058725469267
72,2007-06-01,0.948231648097078
72,2007-07-01,0.949969870499172
72,2007-08-01,0.95065083525573
72,2007-09-01,0.951100588014175
72,2007-10-01,0.951261815009855
72,2007-11-01,0.950337769089924
72,2007-12-01,0.948928747623163
72,2008-01-01,0.947502596071932
72,2008-02-01,0.946041095292943
72,2008-03-01,0.943963082734244
72,2008-04-01,0.941547363623351
72,2008-05-01,0.940387980925813
72,2008-06-01,0.93915467701613
72,2008-07-01,0.937342761384568
72,2008-08-01,0.933551906385646
72,2008-09-01,0.924055076766171
72,2008-10-01,0.900174013125424
72,2008-11-01,0.869518454557906
72,2008-12-01,0.830766236300919
72,2009-01-01,0.788223739940159
72,2009-02-01,0.734610087925948
72,2009-03-01,0.678049638031881
72,2009-04-01,0.619878251535761
72,2009-05-01,0.558186865797321
72,2009-06-01,0.494094985604784
72,2009-07-01,0.42674647770218
72,2009-08-01,0.343612407146665
72,2009-09-01,0.265459225356665
72,2009-10-01,0.197430263397303
72,2009-11-01,0.125296843583432
72,2009-12-01,0.0473558831793597
72,2010-01-01,-0.0553816819383759
72,2010-02-01,-0.175216611574176
72,2010-03-01,-0.291243589671323
72,2010-04-01,-0.388865310144227
72,2010-05-01,-0.455824398547696
72,2010-06-01,-0.512583784955933
72,2010-07-01,-0.545701095713955
72,2010-08-01,-0.573019658059237
72,2010-09-01,-0.583365894389509
72,2010-10-01,-0.583511563630203
72,2010-11-01,-0.584645802859883
72,2010-12-01,-0.585295444404061
72,2011-01-01,-0.58213071490454
72,2011-02-01,-0.587121428162658
72,2011-03-01,-0.594398429916788
72,2011-04-01,-0.602359904521577
72,2011-05-01,-0.603732132118885
72,2011-06-01,-0.606334474917301
72,2011-07-01,-0.611610419040983
72,2011-08-01,-0.622427923961546
72,2011-09-01,-0.627885948154075
72,2011-10-01,-0.629204215585939
72,2011-11-01,-0.630942381590014
72,2011-12-01,-0.632331163082003
72,2012-01-01,-0.626641725288882
72,2012-02-01,-0.626862041625491
72,2012-03-01,-0.634306522583136
72,2012-04-01,-0.648441763695469
72,2012-05-01,-0.659863624950351
72,2012-06-01,-0.671623130849574
72,2012-07-01,-0.681264327938057
72,2012-08-01,-0.699932806260883
72,2012-09-01,-0.726182224649654
72,2012-10-01,-0.769863779849948
72,2012-11-01,-0.831146533087453
72,2012-12-01,-0.873820950612607
72,2013-01-01,-0.895231398843287
72,2013-02-01,-0.898748855234147
72,2013-03-01,0.904766110911895
72,2013-04-01,0.916393968576581
72,2013-05-01,0.926594563419917
72,2013-06-01,0.928249062210237
72,2013-07-01,0.931967320753147
72,2013-08-01,0.933834597646068
72,2013-09-01,0.93263496323249
72,2013-10-01,0.930075388539165
72,2013-11-01,0.927294647166065
72,2013-12-01,0.918202691627303
72,2014-01-01,0.918200307711229
72,2014-02-01,0.916310467245366
72,2014-03-01,0.909674275176615
72,2014-04-01,0.894568068328018
72,2014-05-01,0.876171227700972
72,2014-06-01,-0.854711328703592
72,2014-07-01,-0.838387872117932
72,2014-08-01,-0.827309567676544
72,2014-09-01,-0.805414459492837
72,2014-10-01,-0.776974372165443
72,2014-11-01,-0.766441018902026
72,2014-12-01,-0.760425056456605
72,2015-01-01,-0.759903259641635
72,2015-02-01,-0.766331613663708
72,2015-03-01,-0.767346154744161
72,2015-04-01,-0.762458524251407
72,2015-05-01,-0.760172361759874
72,2015-06-01,-0.759589422344546
72,2015-07-01,0.75816367595214
72,2015-08-01,0.752737273252962
72,2015-09-01,0.748114466205226
72,2015-10-01,0.749007628566399
72,2015-11-01,0.754195869564206
72,2015-12-01,0.749649440222554
72,2016-01-01,0.750873912927527
72,2016-02-01,0.780354623025071
72,2016-03-01,0.811807178084062
72,2016-04-01,0.841287429726895
72,2016-05-01,0.877242991328719
72,2016-06-01,0.904179577519828
72,2016-07-01,0.917055544889984
72,2016-08-01,0.919966775453851
72,2016-09-01,0.922666919173413
72,2016-10-01,0.925887805938643
72,2016-11-01,0.930878430996148
72,2016-12-01,0.929487765866238
72,2017-01-01,0.929171240719808
72,2017-02-01,0.933128758997444
72,2017-03-01,0.932672719119556
72,2017-04-01,0.931220102104876
72,2017-05-01,0.929837941701343
72,2017-06-01,0.920535002208951
72,2017-07-01,0.912617627617312
72,2017-08-01,0.904100725063378
72,2017-09-01,0.886463457160772
72,2017-10-01,0.869258591329356
72,2017-11-01,0.851985468630837
72,2017-12-01,0.828505759692419
72,2018-01-01,0.81053440570127
72,2018-02-01,0.809071020506482
72,2018-03-01,0.799620976575635
72,2018-04-01,0.793681424908964
72,2018-05-01,0.787904275788497
72,2018-06-01,0.773202285370686
72,2018-07-01,0.762300831383447
72,2018-08-01,0.74408798403506
72,2018-09-01,0.718837396056245
72,2018-10-01,0.698049520846585
72,2018-11-01,0.677437064319393
72,2018-12-01,0.647257808044188
72,2019-01-01,0.630127151082069
72,2019-02-01,0.609045297410939
72,2019-03-01,0.575439631023044
72,2019-04-01,0.550164804307359
72,2019-05-01,0.519739007809772
72,2019-06-01,0.488632325838833
72,2019-07-01,0.467978869879941
72,2019-08-01,0.420924627228834
72,2019-09-01,0.351664287028575
72,2019-10-01,0.285328560323933
72,2019-11-01,0.217432462463975
72,2019-12-01,0.136531701094881
72,2020-01-01,0.0645197683983251
72,2020-02-01,0.0307775587425692
72,2020-03-01,0.00804142958869635
72,2020-04-01,0.0563435290042003
72,2020-05-01,0.0636060522525668
72,2020-06-01,0.0479700832572809
72,2020-07-01,0.0335824255724718
72,2020-08-01,0.0163695080194511
72,2020-09-01,-0.0336751158070538
72,2020-10-01,-0.0894910283057055
72,2020-11-01,-0.157303478568441
72,2020-12-01,-0.243821181746463
72,2021-01-01,-0.311621898905591
72,2021-02-01,-0.354212635928154
72,2021-03-01,-0.402548474977651
72,2021-04-01,-0.445202121342351
72,2021-05-01,-0.47613760139785
72,2021-06-01,-0.495722462931087
72,2021-07-01,-0.510707589379062
72,2021-08-01,-0.505700441953186
72,2021-09-01,-0.519178185739791
72,2021-10-01,-0.524910733850399
72,2021-11-01,-0.529304083201424
72,2021-12-01,-0.531563198938003
72,2022-01-01,-0.543160702515215
72,2022-02-01,-0.568942012134765
72,2022-03-01,-0.590130123326411
72,2022-04-01,-0.607734099266961
72,2022-05-01,-0.620972059124724
72,2022-06-01,-0.633664224870124
72,2022-07-01,-0.615359991324913
72,2022-08-01,-0.582500643988908
72,2022-09-01,-0.522086307009291
72,2022-10-01,-0.426996079910622
72,2022-11-01,-0.303252121306705
72,2022-12-01,-0.151228746836767
72,2023-01-01,-0.104822892335532
72,2023-02-01,-0.150313675102468
72,2023-03-01,-0.197752009313677
72,2023-04-01,-0.244022396807566
72,2023-05-01,-0.314405174732404
72,2023-06-01,-0.359425104885503
72,2023-07-01,-0.399229044685458
72,2023-08-01,-0.442715822729607
72,2023-09-01,-0.468435778795512
72,2023-10-01,-0.493225944015638
72,2023-11-01,-0.513054484946244
72,2023-12-01,-0.502829019144568
72,2024-01-01,-0.512884734536811
72,2024-02-01,-0.527988271121899
72,2024-03-01,-0.53324760170819
72,2024-04-01,-0.52481009407812
72,2024-05-01,-0.50914810401242
72,2024-06-01,-0.470457208853801
72,2024-07-01,-0.431346370264558
72,2024-08-01,-0.381394592801206
72,2024-09-01,-0.323493958092034
72,2024-10-01,-0.260613951931373
72,2024-11-01,-0.199486047426196
72,2024-12-01,-0.117884202683107
72,2025-01-01,-0.0580137218540492
72,2025-02-01,0.0015180293259158
72,2025-03-01,0.05380296787924
72,2025-04-01,0.089183944093588
72,2025-05-01,0.124487499419427
72,2025-06-01,0.157791826761583
72,2025-07-01,0.178557566075819
72,2025-08-01,0.202922108017883
72,2025-09-01,0.22271700536642
72,2025-10-01,0.237295840151152
72,2025-11-01,0.250624803304163
72,2025-12-01,0.270893598806559
