"fecha","VIX","SP500","DXY","US_10Y","FFER","Selic_rate","d_ToT","FCI_ENDO_AVG","Cred_Real_Total","IMAEP_yoy","IPC_yoy","FCI_actual"
2007-06-01,-0.401579700756045,-0.0580675421118007,0.00255843600239284,0.00538811968173176,-0.309857178753669,-0.418506256187232,-0.0563396846221827,-0.0690654926794539,-0.446928572901786,0.00251389320985723,0.0276348763790586,-1.79810496988249
2007-07-01,-0.413272480096445,-0.0378619407360308,-0.0239436201540667,-0.0196573473451015,-0.285621996671099,-0.426978178011036,-0.0641600232014804,0.0452043720105921,-0.466068857501287,0.00943240488206658,0.0143943428160508,-1.74961788981897
2007-08-01,-0.405963347910818,-0.0297270217259726,-0.0304650886851148,-0.00864808587353951,-0.267289743021871,-0.429554191313704,-0.105206007531462,0.0616424744989755,-0.45153189888424,0.0104798760446881,0.00236851881554464,-1.74044479209356
2007-09-01,-0.407080386459483,-0.044451425647127,-0.0994244258978154,0.00765169177002029,-0.246498054826761,-0.432397067823061,-0.103633602519014,0.0619342422615007,-0.445490445408067,0.00890313503687052,0.0134003607526958,-1.77932948645375
2007-10-01,-0.429751501146465,-0.0458338273048113,-0.11511482746717,0.00850389938022617,-0.228026845497755,-0.436990683535226,-0.0987454020249745,0.0935577580880414,-0.441014334241678,0.00319964346452736,0.0287096419794614,-1.75966149725612
2007-11-01,-0.422393780386687,-0.0373206092310315,-0.144230492829467,0.0120524618438404,-0.218294607923076,-0.435424935967134,-0.122508082328861,0.0590435073633417,-0.412488880523172,-0.00200022278838038,0.042783115875756,-1.78505836336872
2007-12-01,-0.4248002255867,-0.0242767235163854,-0.177663370233255,0.0342130528028614,-0.208074885705681,-0.437911384607574,-0.124925483047758,0.057845479123601,-0.40164413853478,-0.00244137912257714,0.0446838537047725,-1.77559247159007
2008-01-01,-0.433662631121094,0.00391890996938093,-0.246837404749122,0.0547521360098843,-0.199525133741744,-0.443740582104049,-0.103357386319198,0.0742838448132109,-0.341042150536939,-0.00176026942989125,0.0195706622896165,-1.73451091408645
2008-02-01,-0.423680532759139,0.0299266772778697,-0.296505945795528,0.084467879018083,-0.229342419821327,-0.424908387851794,-0.10270125897689,0.0544086223473263,-0.311287951620424,-0.00582657151749822,0.0249993319040437,-1.72425922291806
2008-03-01,-0.417130801480091,0.0541478260378366,-0.360880035364177,0.0742115280253532,-0.255564743429017,-0.412882348899378,-0.0815036916390391,0.0356543103314748,-0.266090331690759,-0.00746194513763306,0.0590587144048178,-1.70912426658039
2008-04-01,-0.423849478523162,0.0653530263539473,-0.37419226097569,0.0695203360464414,-0.254987417242115,-0.395590164685385,-0.070565838543903,-0.0768456906278037,-0.229986256863785,-0.0117644428485775,0.0967512981391905,-1.74388257790372
2008-05-01,-0.445035157509986,0.0760062282518606,-0.413911712003021,0.0470480970848247,-0.255758272365924,-0.387925777360965,-0.0440456149211277,-0.13755771873143,-0.186566021264891,-0.0208804650063774,0.131281438921843,-1.7822753156626
2008-06-01,-0.44472910498266,0.0908010113167291,-0.46936004987216,0.02623031704055,-0.238187180536384,-0.373623788505377,-0.0132138765208971,-0.272006035620322,-0.145474603029831,-0.0279146359396743,0.160714231759094,-1.8590536019766
2008-07-01,-0.437154926296027,0.113079039415219,-0.473777248072391,0.00471324411950742,-0.204754989890649,-0.366301875822364,-0.0126947881832093,-0.356552035971198,-0.081657216133851,-0.0332348751712211,0.186926732185245,-1.82120677763934
