"horizon","coef","se","t_stat","p_value","ci_lower","ci_upper","n_obs","r_squared","sector","sector_label","side"
2,-5.62070510135366,3.18158265718537,-1.76663808770132,0.0843867711563915,-10.8539428744709,-0.387467328236395,54,0.540850873486753,"FBCF","Investment (GFCF)","Demand"
3,-4.08337229822925,2.65281803200847,-1.53925834676934,0.13124215100296,-8.44686965982064,0.280125063362144,53,0.469326728016482,"FBCF","Investment (GFCF)","Demand"
4,-0.683322794037845,2.86142528716809,-0.238805044850261,0.812446413430073,-5.38994855588693,4.02330296781124,52,0.240159385108761,"FBCF","Investment (GFCF)","Demand"
5,4.41658798481521,3.16960304979029,1.39341990635308,0.171187779589775,-0.796945087628792,9.63012105725921,51,0.268427933222292,"FBCF","Investment (GFCF)","Demand"
6,-2.78902608893323,2.93780617627477,-0.949356738186794,0.348285413064665,-7.62128723325922,2.04323505539276,50,0.322548191843257,"FBCF","Investment (GFCF)","Demand"
1,1.05050902725146,4.46488967098665,0.235282191646927,0.81508134493764,-6.29358094200909,8.39459899651202,55,0.275298308775452,"Exportaciones","Exports","Demand"
2,1.76926468716703,4.12234203553576,0.429189201651747,0.669928344356335,-5.01138456151848,8.54991393585254,54,0.377916393567362,"Exportaciones","Exports","Demand"
3,4.74905937829398,3.72410255981514,1.2752225004592,0.209239496008507,-1.37654422435721,10.8746629809452,53,0.399680355323363,"Exportaciones","Exports","Demand"
4,-0.412223915098775,2.53207653063507,-0.162800732960226,0.871475105648422,-4.57711918023256,3.75267135003501,52,0.418451788393727,"Exportaciones","Exports","Demand"
5,5.24641123187792,3.7512475780538,1.39857770587348,0.169645484564751,-0.923841952476791,11.4166644162326,51,0.506157690537263,"Exportaciones","Exports","Demand"
6,-1.58551499489542,2.4279065345279,-0.653037904197463,0.517563319914355,-5.57906586411282,2.40803587432197,50,0.553716923382384,"Exportaciones","Exports","Demand"
1,-4.19990339220941,4.78020623620272,-0.878602969135847,0.384389507880701,-12.0626429574035,3.66283617298469,55,0.341754011742976,"Importaciones","Imports","Demand"
2,-4.98503962380045,4.11575090793636,-1.21121023485358,0.232429570327642,-11.7548474323484,1.78476818474748,54,0.482016194150796,"Importaciones","Imports","Demand"
3,-1.83636356200787,3.3965084462249,-0.540662150877005,0.591596449379396,-7.42312279875221,3.75039567473647,53,0.440761283281317,"Importaciones","Imports","Demand"
4,-1.57490783567146,3.38932415651342,-0.464667220644825,0.644628066074817,-7.14984996742679,4.00003429608388,52,0.226749342575522,"Importaciones","Imports","Demand"
5,7.26466475004849,3.70604610438327,1.96021974509608,0.0569616402694197,1.1687613736043,13.3605681264927,51,0.256374431124313,"Importaciones","Imports","Demand"
6,1.36518999337628,4.54999352213388,0.300042183958105,0.765738470976876,-6.11888335411133,8.8492633408639,50,0.16421610170192,"Importaciones","Imports","Demand"
